interpro_id	interpro_description	all_genes_with	all_genes_without	test_genes_with	test_genes_without	fra_all_genes_with	fra_test_genes_with	chisq_statistic	chisq_df	chisq_p	pos_neg	p.adj
IPR000407	Nucleoside phosphatase GDA1/CD39	3	31416	1	10508	9.54836245583882E-05	9.51655881233346E-05	2.91087436239518E-26	1	0.999999999999864	positive	1
IPR000408	Regulator of chromosome condensation, RCC1	8	31411	6	10503	0.000254622998822369	0.000570993528740008	1.50802076852124	1	0.219441348102923	positive	1
IPR000409	BEACH domain	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000413	Integrin alpha chain	2	31417	0	10509	6.36557497055922E-05	0	4.41595348744192E-06	1	0.998323313038817	positive	1
IPR000418	Ets domain	8	31411	1	10508	0.000254622998822369	9.51655881233346E-05	0.337997931301679	1	0.560987139805526	positive	1
IPR000421	Coagulation factor 5/8 C-terminal domain	3	31416	0	10509	9.54836245583882E-05	0	0.112649853168238	1	0.737147250938883	positive	1
IPR000424	Primosome PriB/single-strand DNA-binding	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000425	Major intrinsic protein	9	31410	1	10508	0.000286450873675165	9.51655881233346E-05	0.539428115661359	1	0.462669830519809	positive	1
IPR000426	Proteasome alpha-subunit, N-terminal domain	5	31414	1	10508	0.00015913937426398	9.51655881233346E-05	1.32491245108411E-05	1	0.997095758725643	positive	1
IPR000432	DNA mismatch repair protein MutS, C-terminal	4	31415	4	10505	0.000127311499411184	0.000380662352493338	1.48744761342061	1	0.222612899685201	positive	1
IPR000433	Zinc finger, ZZ-type	6	31413	1	10508	0.000190967249116776	9.51655881233346E-05	0.0492754912064003	1	0.824328802439631	positive	1
IPR000435	Tektins	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000436	Sushi/SCR/CCP domain	7	31412	2	10507	0.000222795123969573	0.000190331176246669	4.22963346255528E-29	1	0.999999999999995	positive	1
IPR000447	FAD-dependent glycerol-3-phosphate dehydrogenase	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000454	ATP synthase, F0 complex, subunit C	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000456	Large ribosomal subunit protein bL17	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000462	CDP-alcohol phosphatidyltransferase	4	31415	1	10508	0.000127311499411184	9.51655881233346E-05	6.67087712378665E-29	1	0.999999999999993	positive	1
IPR000463	Cytosolic fatty-acid binding	8	31411	2	10507	0.000254622998822369	0.000190331176246669	2.20839813343281E-05	1	0.996250467272188	positive	1
IPR000465	XPA	1	31418	1	10508	3.18278748527961E-05	9.51655881233346E-05	8.10693038362479E-24	1	0.999999999997728	positive	1
IPR000467	G-patch domain	11	31408	9	10500	0.000350106623380757	0.000856490293110011	3.23866283986844	1	0.071919313338007	positive	1
IPR000472	Activin types I and II receptor domain	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000473	Large ribosomal subunit protein bL36	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000483	Cysteine-rich flanking region, C-terminal	5	31414	0	10509	0.00015913937426398	0	0.604198710813617	1	0.436980497123349	positive	1
IPR000488	Death domain	5	31414	1	10508	0.00015913937426398	9.51655881233346E-05	1.32491245108411E-05	1	0.997095758725643	positive	1
IPR000489	Pterin-binding domain	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000493	Inositol 1,4,5-trisphosphate receptor	2	31417	0	10509	6.36557497055922E-05	0	4.41595348744192E-06	1	0.998323313038817	positive	1
IPR000494	Receptor L-domain	17	31402	7	10502	0.000541073872497533	0.000666159116863342	0.052114680781637	1	0.819423596062472	positive	1
IPR000504	RNA recognition motif domain	100	31319	50	10459	0.00318278748527961	0.00475827940616673	5.04733658402943	1	0.0246638223725608	positive	1
IPR000509	Large ribosomal subunit protein eL36	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000511	Holocytochrome c/c1 synthase	1	31418	1	10508	3.18278748527961E-05	9.51655881233346E-05	8.10693038362479E-24	1	0.999999999997728	positive	1
IPR000519	P-type trefoil domain	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000529	Small ribosomal subunit protein bS6	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000533	Tropomyosin	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000534	Semialdehyde dehydrogenase, NAD-binding	1	31418	1	10508	3.18278748527961E-05	9.51655881233346E-05	8.10693038362479E-24	1	0.999999999997728	positive	1
IPR000536	Nuclear hormone receptor, ligand-binding domain	57	31362	11	10498	0.00181418886660938	0.00104682146935668	2.41026055406144	1	0.12054230129309	positive	1
IPR000537	UbiA prenyltransferase family	2	31417	1	10508	6.36557497055922E-05	9.51655881233346E-05	1.13183733630008E-24	1	0.999999999999151	positive	1
IPR000539	Frizzled/Smoothened, 7TM	3	31416	1	10508	9.54836245583882E-05	9.51655881233346E-05	2.91087436239518E-26	1	0.999999999999864	positive	1
IPR000541	Cytoplasmic tRNA 2-thiolation protein 1	1	31418	1	10508	3.18278748527961E-05	9.51655881233346E-05	8.10693038362479E-24	1	0.999999999997728	positive	1
IPR000542	Acyltransferase ChoActase/COT/CPT	3	31416	1	10508	9.54836245583882E-05	9.51655881233346E-05	2.91087436239518E-26	1	0.999999999999864	positive	1
IPR000547	Clathrin, heavy chain/VPS, 7-fold repeat	3	31416	2	10507	9.54836245583882E-05	0.000190331176246669	0.064857012081101	1	0.798977680791708	positive	1
IPR000552	Large ribosomal subunit protein eL42	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000554	Small ribosomal subunit protein eS7	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000555	JAB1/MPN/MOV34 metalloenzyme domain	5	31414	1	10508	0.00015913937426398	9.51655881233346E-05	1.32491245108411E-05	1	0.997095758725643	positive	1
IPR000557	Calponin repeat	6	31413	1	10508	0.000190967249116776	9.51655881233346E-05	0.0492754912064003	1	0.824328802439631	positive	1
IPR000558	Histone H2B	2	31417	0	10509	6.36557497055922E-05	0	4.41595348744192E-06	1	0.998323313038817	positive	1
IPR000559	Formate-tetrahydrofolate ligase, FTHFS	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000560	Histidine phosphatase superfamily, clade-2	26	31393	11	10498	0.000827524746172698	0.00104682146935668	0.216540954853911	1	0.641688271686743	positive	1
IPR000566	Lipocalin/cytosolic fatty-acid binding domain	3	31416	0	10509	9.54836245583882E-05	0	0.112649853168238	1	0.737147250938883	positive	1
IPR000569	HECT domain	6	31413	4	10505	0.000190967249116776	0.000380662352493338	0.525710527966756	1	0.468415846536856	positive	1
IPR000571	Zinc finger, CCCH-type	17	31402	7	10502	0.000541073872497533	0.000666159116863342	0.052114680781637	1	0.819423596062472	positive	1
IPR000572	Oxidoreductase, molybdopterin-binding domain	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000573	Aconitase A/isopropylmalate dehydratase small subunit, swivel domain	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000577	Carbohydrate kinase, FGGY	3	31416	2	10507	9.54836245583882E-05	0.000190331176246669	0.064857012081101	1	0.798977680791708	positive	1
IPR000580	TSC22/Bun	1	31418	1	10508	3.18278748527961E-05	9.51655881233346E-05	8.10693038362479E-24	1	0.999999999997728	positive	1
IPR000582	Acyl-CoA-binding protein, ACBP	3	31416	0	10509	9.54836245583882E-05	0	0.112649853168238	1	0.737147250938883	positive	1
IPR000584	Voltage-dependent calcium channel, L-type, beta subunit	2	31417	1	10508	6.36557497055922E-05	9.51655881233346E-05	1.13183733630008E-24	1	0.999999999999151	positive	1
IPR000585	Hemopexin-like domain	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000587	Creatinase, N-terminal	1	31418	1	10508	3.18278748527961E-05	9.51655881233346E-05	8.10693038362479E-24	1	0.999999999997728	positive	1
IPR000589	Small ribosomal subunit protein uS15	3	31416	1	10508	9.54836245583882E-05	9.51655881233346E-05	2.91087436239518E-26	1	0.999999999999864	positive	1
IPR000591	DEP domain	6	31413	2	10507	0.000190967249116776	0.000190331176246669	5.82174872479036E-26	1	0.999999999999807	positive	1
IPR000593	RasGAP protein, C-terminal	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000594	THIF-type NAD/FAD binding fold	4	31415	1	10508	0.000127311499411184	9.51655881233346E-05	6.67087712378665E-29	1	0.999999999999993	positive	1
IPR000595	Cyclic nucleotide-binding domain	11	31408	5	10504	0.000350106623380757	0.000475827940616673	0.0798278696476959	1	0.77753081207407	positive	1
IPR000602	Glycoside hydrolase family 38, N-terminal domain	3	31416	0	10509	9.54836245583882E-05	0	0.112649853168238	1	0.737147250938883	positive	1
IPR000608	Ubiquitin-conjugating enzyme E2	19	31400	10	10499	0.000604729622203126	0.000951655881233346	0.914708567566867	1	0.338868176151075	positive	1
IPR000609	7TM GPCR, serpentine receptor class g (Srg)	16	31403	1	10508	0.000509245997644737	9.51655881233346E-05	2.38835011353536	1	0.122242583445157	positive	1
IPR000611	Neuropeptide Y receptor family	8	31411	1	10508	0.000254622998822369	9.51655881233346E-05	0.337997931301679	1	0.560987139805526	positive	1
IPR000612	Proteolipid membrane potential modulator	6	31413	0	10509	0.000190967249116776	0	0.894365429672783	1	0.344297053176388	positive	1
IPR000615	Bestrophin	13	31406	3	10506	0.000413762373086349	0.000285496764370004	0.086687645379973	1	0.768431135543486	positive	1
IPR000626	Ubiquitin-like domain	20	31399	8	10501	0.000636557497055922	0.000761324704986677	0.0442002787777378	1	0.833481435999897	positive	1
IPR000629	ATP-dependent RNA helicase DEAD-box, conserved site	18	31401	15	10494	0.000572901747350329	0.00142748382185002	6.26446887430572	1	0.0123183091720621	positive	1
IPR000630	Small ribosomal subunit protein uS8	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000631	ATP/ADP-dependent (S)-NAD(P)H-hydrate dehydratase	1	31418	1	10508	3.18278748527961E-05	9.51655881233346E-05	8.10693038362479E-24	1	0.999999999997728	positive	1
IPR000633	Vinculin, conserved site	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000634	Serine/threonine dehydratase, pyridoxal-phosphate-binding site	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000637	HMG-I/HMG-Y, DNA-binding, conserved site	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000639	Epoxide hydrolase-like	3	31416	1	10508	9.54836245583882E-05	9.51655881233346E-05	2.91087436239518E-26	1	0.999999999999864	positive	1
IPR000640	Elongation factor EFG, domain V-like	5	31414	2	10507	0.00015913937426398	0.000190331176246669	3.22318190664765E-25	1	0.999999999999547	positive	1
IPR000642	Peptidase M41	2	31417	0	10509	6.36557497055922E-05	0	4.41595348744192E-06	1	0.998323313038817	positive	1
IPR000644	CBS domain	11	31408	5	10504	0.000350106623380757	0.000475827940616673	0.0798278696476959	1	0.77753081207407	positive	1
IPR000647	CTF transcription factor/nuclear factor 1	1	31418	1	10508	3.18278748527961E-05	9.51655881233346E-05	8.10693038362479E-24	1	0.999999999997728	positive	1
IPR000648	Oxysterol-binding protein	3	31416	1	10508	9.54836245583882E-05	9.51655881233346E-05	2.91087436239518E-26	1	0.999999999999864	positive	1
IPR000649	Initiation factor 2B-related	4	31415	3	10506	0.000127311499411184	0.000285496764370004	0.422780850381727	1	0.515552705497202	positive	1
IPR000651	Ras-like guanine nucleotide exchange factor, N-terminal	5	31414	0	10509	0.00015913937426398	0	0.604198710813617	1	0.436980497123349	positive	1
IPR000652	Triosephosphate isomerase	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000654	G-protein alpha subunit, group Q	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000664	Lethal(2) giant larvae protein	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000668	Peptidase C1A, papain C-terminal	26	31393	8	10501	0.000827524746172698	0.000761324704986677	7.51285511182074E-05	1	0.993084284319415	positive	1
IPR000672	Tetrahydrofolate dehydrogenase/cyclohydrolase	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000674	Aldehyde oxidase/xanthine dehydrogenase, a/b hammerhead	2	31417	0	10509	6.36557497055922E-05	0	4.41595348744192E-06	1	0.998323313038817	positive	1
IPR000679	Zinc finger, GATA-type	9	31410	2	10507	0.000286450873675165	0.000190331176246669	0.0319981199775936	1	0.858031783241663	positive	1
IPR000682	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000684	RNA polymerase II, heptapeptide repeat, eukaryotic	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000687	RIO kinase	3	31416	2	10507	9.54836245583882E-05	0.000190331176246669	0.064857012081101	1	0.798977680791708	positive	1
IPR000689	Ubiquinone biosynthesis monooxygenase COQ6	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000690	Matrin/U1-C, C2H2-type zinc finger	1	31418	1	10508	3.18278748527961E-05	9.51655881233346E-05	8.10693038362479E-24	1	0.999999999997728	positive	1
IPR000697	WH1/EVH1 domain	2	31417	1	10508	6.36557497055922E-05	9.51655881233346E-05	1.13183733630008E-24	1	0.999999999999151	positive	1
IPR000699	RIH domain	2	31417	0	10509	6.36557497055922E-05	0	4.41595348744192E-06	1	0.998323313038817	positive	1
IPR000704	Casein kinase II, regulatory subunit	1	31418	1	10508	3.18278748527961E-05	9.51655881233346E-05	8.10693038362479E-24	1	0.999999999997728	positive	1
IPR000705	Galactokinase	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000711	ATPase, OSCP/delta subunit	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000716	Thyroglobulin type-1	4	31415	2	10507	0.000127311499411184	0.000190331176246669	2.26377892993801E-24	1	0.9999999999988	positive	1
IPR000717	Proteasome component (PCI) domain	13	31406	8	10501	0.000413762373086349	0.000761324704986677	1.26876627023068	1	0.259998254398279	positive	1
IPR000720	Peptidylglycine alpha-hydroxylating monooxygenase/peptidyl-hydroxyglycine alpha-amidating lyase	3	31416	0	10509	9.54836245583882E-05	0	0.112649853168238	1	0.737147250938883	positive	1
IPR000722	RNA polymerase, alpha subunit	3	31416	1	10508	9.54836245583882E-05	9.51655881233346E-05	2.91087436239518E-26	1	0.999999999999864	positive	1
IPR000727	Target SNARE coiled-coil homology domain	12	31407	7	10502	0.000381934498233553	0.000666159116863342	0.84660290110339	1	0.357515140301507	positive	1
IPR000730	Proliferating cell nuclear antigen, PCNA	1	31418	1	10508	3.18278748527961E-05	9.51655881233346E-05	8.10693038362479E-24	1	0.999999999997728	positive	1
IPR000731	Sterol-sensing domain	25	31394	3	10506	0.000795696871319902	0.000285496764370004	2.35497302762846	1	0.124884045250827	positive	1
IPR000738	WHEP-TRS domain	2	31417	0	10509	6.36557497055922E-05	0	4.41595348744192E-06	1	0.998323313038817	positive	1
IPR000741	Fructose-bisphosphate aldolase, class-I	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000742	EGF-like domain	68	31351	14	10495	0.00216429548999013	0.00133231823372668	2.3834400053715	1	0.122627250670385	positive	1
IPR000749	ATP:guanido phosphotransferase	3	31416	2	10507	9.54836245583882E-05	0.000190331176246669	0.064857012081101	1	0.798977680791708	positive	1
IPR000751	M-phase inducer phosphatase	3	31416	3	10506	9.54836245583882E-05	0.000285496764370004	0.880649150845857	1	0.348023943888233	positive	1
IPR000754	Small ribosomal subunit protein uS9	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000756	Diacylglycerol kinase, accessory domain	3	31416	1	10508	9.54836245583882E-05	9.51655881233346E-05	2.91087436239518E-26	1	0.999999999999864	positive	1
IPR000760	Inositol monophosphatase-like	3	31416	1	10508	9.54836245583882E-05	9.51655881233346E-05	2.91087436239518E-26	1	0.999999999999864	positive	1
IPR000770	SAND domain	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000772	Ricin B, lectin domain	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000782	FAS1 domain	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000783	RNA polymerase, subunit H/Rpb5 C-terminal	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
IPR000788	Ribonucleotide reductase large subunit, C-terminal	4	31415	4	10505	0.000127311499411184	0.000380662352493338	1.48744761342061	1	0.222612899685201	positive	1
IPR000789	Cyclin-dependent kinase, regulatory subunit	2	31417	2	10507	6.36557497055922E-05	0.000190331176246669	0.329374314794778	1	0.566027746650271	positive	1
IPR000793	ATP synthase, alpha subunit, C-terminal	1	31418	0	10509	3.18278748527961E-05	0	9.66753586239211E-29	1	0.999999999999992	positive	1
